Windrichtung_Stundenmittel_Forecast,Windrichtung_Stundenmittel_WeatherStation,Windgeschwindigkeit_Stundenmittel_Forecast,Windgeschwindigkeit_Stundenmittel_WeatherStation,RelativeLuftfeuchte_2m_Forecast,RelativeLuftfeuchte_2m_WeatherStation,Lufttemperatur_2m_Forecast,Lufttemperatur_2m_WeatherStation
-1.1571,-1.15938,-0.649096,-0.595048,-0.1757,-0.04263,0.927964,1.10558
-1.17919,-1.15938,-0.730503,-0.127564,-0.454135,-0.999339,0.994982,1.32897
-1.32754,-1.15938,-0.811089,-0.185999,-0.954506,-2.04302,1.20947,1.50081
-1.40172,-1.15938,-0.851381,-0.448959,-1.2047,-2.04302,1.3167,1.53518
-1.46128,-1.15938,-0.820174,-0.478177,-1.1482,-2.73881,1.37702,1.75857
-1.52083,-1.15938,-0.788965,-0.478177,-1.09171,-2.39091,1.43734,1.81013
-1.56085,-1.38456,-0.614795,-0.332088,-0.817311,-1.60815,1.49097,1.68984
-1.54131,-1.38456,-0.471834,-0.273653,-0.599405,-1.26026,1.48425,1.518
-1.52177,-1.38456,-0.328873,-0.273653,-0.3815,-0.564471,1.47756,1.20869
-1.45561,-1.38456,-0.19982,-0.478177,-0.199912,-0.129603,1.40382,0.916559
-1.32328,-1.38456,0.0582839,-0.682701,0.163264,0.740132,1.25638,0.607248
-1.25139,-1.27197,0.0279843,-0.682701,0.256079,0.914079,1.20947,0.590064
-1.1795,-1.27197,-0.00231533,-0.770354,0.348883,0.914079,1.16254,0.555696
-1.10761,-1.15938,-0.0326155,-0.82879,0.441698,0.914079,1.11563,0.48696
-1.15432,-1.27197,-0.284792,-0.858008,0.812949,1.08803,0.98157,0.332304
-1.17766,-1.27197,-0.410881,-0.858008,0.998568,1.175,0.914553,0.212016
-1.19679,-1.27197,-0.386435,-0.858008,1.06717,1.175,0.894446,0.194832
-1.2159,-1.15938,-0.361988,-0.858008,1.13576,1.26197,0.874338,0.14328
-1.23751,-1.15938,-0.373229,-0.507395,0.89769,0.740132,0.941356,0.779087
-1.24,-1.15938,-0.408918,-0.56583,0.591,0.131317,1.0285,1.10558
-1.24249,-1.15938,-0.444605,-0.595048,0.284322,-0.738418,1.11563,1.41489
-1.27333,-1.15938,-0.517762,-0.56583,0.0381739,-1.60815,1.24968,1.74139
-1.33503,-1.15938,-0.664079,-0.215217,-0.454135,-2.47789,1.51777,2.03352
-1.35695,-1.15938,-0.656535,-0.30287,-0.542907,-2.47789,1.58479,2.10225
-1.37887,-1.15938,-0.64899,-0.244435,-0.631692,-2.65184,1.65183,2.13662
-1.4008,-1.27197,-0.641447,-0.185999,-0.720464,-1.86907,1.71884,2.08507
-1.41631,-1.38456,-0.41837,-0.0106928,-0.357288,-1.17329,1.67863,1.68984
-1.42406,-1.38456,-0.306832,-0.215217,-0.1757,-0.390524,1.65852,1.31179
-1.37914,-1.38456,-0.295413,-0.478177,0.026068,0.218291,1.56468,1.00248
-1.33421,-1.38456,-0.283992,-0.536612,0.227824,0.218291,1.47086,0.899375
-1.24194,-1.27197,-0.309187,-0.741137,0.469941,0.740132,1.3435,0.624432
-1.19458,-1.27197,-0.345802,-0.741137,0.510302,0.827105,1.31,0.624432
-1.14724,-1.27197,-0.382415,-0.624266,0.550651,1.00105,1.27648,0.555696
-1.15478,-1.27197,-0.45484,-0.653483,0.562757,1.08803,1.25638,0.555696
-1.16986,-1.27197,-0.599691,-0.624266,0.586969,1.00105,1.21616,0.57288
-1.17633,-1.27197,-0.616954,-0.653483,0.623286,1.08803,1.20275,0.57288
-1.1828,-1.27197,-0.634214,-0.82879,0.659604,1.08803,1.18936,0.57288
-1.18926,-1.27197,-0.651476,-0.82879,0.695921,1.00105,1.17595,0.744719
-1.19298,-1.15938,-0.807137,-0.653483,0.607149,0.0443435,1.28318,1.29461
-1.19485,-1.27197,-0.884967,-0.858008,0.562757,-0.129603,1.33681,1.48363
-1.23267,-1.27197,-1.00253,-0.741137,0.449773,-0.477498,1.45075,1.68984
-1.2705,-1.38456,-1.12009,-0.653483,0.336777,-0.738418,1.56468,1.93041
-1.35679,-1.27197,-1.26958,-0.653483,0.135021,-0.999339,1.73895,2.08507
-1.40525,-1.38456,-1.30151,-0.916443,0.0462364,-0.651445,1.79927,2.06789
-1.4537,-1.38456,-1.33344,-1.03331,-0.0425359,-0.825392,1.8596,2.08507
-1.42391,-1.38456,-1.29394,-0.770354,-0.0142929,-0.738418,1.8797,2.01633
-1.36433,-1.49716,-1.21492,-1.32549,0.0422051,0.305264,1.91992,1.65547
-1.25849,-1.38456,-1.17022,-1.29627,0.183444,0.566185,1.87301,1.46645
-1.15264,-1.27197,-1.12552,-1.1794,0.324671,0.653158,1.82608,1.43208
-1.04681,-1.27197,-1.08082,-1.06253,0.46591,0.740132,1.77917,1.41489
-0.721973,-1.15938,-1.32464,-1.12097,0.675741,0.914079,1.73895,1.26024
-0.559551,-1.04679,-1.44655,-1.12097,0.780662,1.08803,1.71884,1.15713
-0.427947,-0.934204,-1.29381,-1.29627,0.905752,1.175,1.68533,1.0884
-0.296337,-0.596433,-1.14108,-1.09175,1.03085,1.08803,1.65183,1.34616
-0.0688489,-0.709023,-1.10266,-1.09175,1.28508,1.00105,1.5915,1.1915
0.0270414,-0.821613,-1.21699,-1.12097,1.4142,1.08803,1.56468,1.27742
0.12293,-0.596433,-1.33132,-1.12097,1.54333,0.740132,1.53788,1.43208
0.176589,-0.596433,-1.39747,-1.06253,1.51912,0.479211,1.55129,1.53518
0.283916,-0.483843,-1.52976,-0.916443,1.4707,0.218291,1.57809,1.77576
0.503795,-0.258662,-1.4721,-0.82879,1.33753,0.0443435,1.5915,1.79294
0.723663,-0.146072,-1.41443,-0.770354,1.20437,0.0443435,1.6049,1.79294
0.943538,-0.258662,-1.35676,-0.682701,1.0712,-0.564471,1.61831,1.9476
1.23758,0.41688,-1.24597,-0.653483,1.2084,0.827105,1.55129,1.518
1.3846,0.41688,-1.19057,-0.595048,1.277,0.566185,1.51777,1.55237
1.36235,0.64206,-1.29372,-0.711919,1.32946,0.740132,1.49097,1.46645
1.3401,0.754651,-1.39687,-1.06253,1.38192,0.740132,1.46415,1.39771
1.14631,0.979831,-1.48815,-1.29627,1.41017,0.740132,1.42393,1.31179
0.974768,1.3176,-1.47629,-1.61767,1.38596,0.827105,1.41054,1.22587
0.803234,0.754651,-1.46442,-1.6761,1.36174,0.827105,1.39713,1.27742
0.696129,-0.596433,-1.41466,-1.64689,1.39806,0.827105,1.40382,1.27742
0.481935,0.079109,-1.31514,-1.44236,1.4707,1.00105,1.41724,1.22587
0.438295,0.41688,-1.1503,-1.12097,1.40614,0.914079,1.39713,1.31179
0.394662,0.079109,-0.985468,-1.15019,1.34156,1.08803,1.37702,1.24305
0.351022,0.191699,-0.820635,-0.974879,1.277,1.175,1.35691,1.34616
0.427345,0.754651,-1.0787,-0.887225,1.17208,0.914079,1.3435,1.17432
0.465509,0.64206,-1.20774,-1.06253,1.11963,0.653158,1.33681,1.34616
0.515378,0.52947,-1.29274,-0.974879,1.01067,0.566185,1.35691,1.39771
0.565242,0.52947,-1.37775,-1.09175,0.901721,0.218291,1.37702,1.46645
0.812475,0.41688,-1.35131,-0.770354,0.752419,0.131317,1.39713,1.55237
1.00982,0.191699,-1.23986,-0.653483,0.712059,0.218291,1.39713,1.48363
1.20718,0.191699,-1.12841,-0.56583,0.67171,-0.30355,1.39713,1.68984
1.25615,0.191699,-1.03169,-0.332088,0.699953,-0.04263,1.35691,1.55237
1.3541,1.09242,-0.838235,-0.419741,0.756451,-0.216577,1.27648,1.518
1.3714,1.09242,-0.939269,-0.478177,0.643467,0.0443435,1.25638,1.44926
1.3887,0.979831,-1.0403,-0.507395,0.530471,-0.04263,1.23627,1.31179
1.40601,0.979831,-1.14134,-0.711919,0.417487,0.0443435,1.21616,1.1915
0.847031,0.754651,-1.23324,-0.682701,0.336777,-0.04263,1.21616,1.03685
0.567549,0.754651,-1.27919,-0.741137,0.296428,-0.129603,1.21616,0.968111
0.584637,0.52947,-1.02069,-0.741137,0.155189,0.0443435,1.20947,0.968111
0.60174,0.30429,-0.762188,-0.711919,0.0139622,0.131317,1.20275,1.03685
0.66803,0.64206,-0.507798,0.281485,-0.207987,-0.825392,1.14914,1.07121
0.71724,0.64206,-0.511914,0.310702,-0.288684,-0.390524,1.10221,1.01966
0.766438,0.754651,-0.516028,0.281485,-0.369394,-1.17329,1.0553,0.968111
0.713537,0.754651,-0.52044,0.135396,-0.44606,-1.08631,1.0352,0.899375
0.607747,0.64206,-0.529266,-0.0106928,-0.599405,-1.52118,0.994982,0.968111
0.590586,0.52947,-0.400354,-0.0691283,-0.631692,-1.52118,1.0352,1.12277
0.573427,0.41688,-0.271443,0.33992,-0.663966,-1.60815,1.07541,1.26024
0.556271,0.41688,-0.14253,0.661315,-0.696252,-1.17329,1.11563,1.26024
0.672986,0.754651,0.224927,0.895057,-0.75275,0.653158,1.18264,0.813455
0.731339,0.64206,0.408658,0.807404,-0.780993,-0.477498,1.21616,1.01966
0.767793,0.64206,0.359524,0.86584,-0.893977,-0.825392,1.20275,1.15713
0.804234,0.867241,0.310387,0.60288,-1.00697,-0.477498,1.18936,1.05403
0.876688,0.867241,0.172816,0.310702,-1.10382,-1.69513,1.16925,1.1915
0.912689,0.867241,0.0843766,0.486009,-1.08767,-1.52118,1.16254,1.12277
0.948685,0.867241,-0.00405998,0.456791,-1.07153,-1.17329,1.15584,1.00248
0.926552,0.867241,0.0132905,0.544444,-1.04329,-1.08631,1.14243,0.985295
0.88228,0.867241,0.0479932,0.573662,-0.986793,-1.26026,1.11563,0.985295
0.884128,0.867241,0.0808134,0.515227,-0.978718,-1.26026,1.14579,0.985295
0.885968,0.867241,0.11363,0.427573,-0.970656,-1.26026,1.17595,0.950927
0.887809,0.867241,0.14645,0.427573,-0.962581,-1.34723,1.20611,1.00248
0.90981,0.867241,0.300303,0.544444,-0.413786,-0.564471,1.186,0.899375
0.920809,0.867241,0.377229,0.486009,-0.139383,-0.129603,1.17595,0.968111
0.965669,0.979831,0.484327,1.24567,-0.191837,-0.390524,1.18936,0.985295
1.01054,0.979831,0.591415,1.15802,-0.244304,-0.216577,1.20275,0.985295
1.04792,1.09242,0.672046,1.1288,-0.284653,-0.216577,1.22286,1.05403
1.04044,1.09242,0.645561,1.07036,-0.272547,-0.564471,1.22957,1.22587
1.03296,1.09242,0.619064,1.21645,-0.260441,-0.129603,1.23627,1.0884
1.04226,0.979831,0.563807,0.895057,-0.203943,0.218291,1.22957,1.13995
1.06084,1.09242,0.453267,1.1288,-0.0909593,-0.30355,1.21616,1.20869
1.09364,1.09242,0.500154,1.04115,-0.0707789,-0.30355,1.21616,1.17432
1.12645,1.09242,0.547046,0.982711,-0.0506105,-0.477498,1.21616,1.15713
1.15926,1.09242,0.593928,1.1288,-0.03043,-0.129603,1.21616,0.985295
1.21036,1.09242,0.533708,0.982711,-0.1757,0.305264,1.20275,0.950927
1.23591,1.09242,0.503608,1.01193,-0.248335,-0.216577,1.19605,0.916559
1.24525,1.09242,0.429194,0.807404,-0.316939,-0.912365,1.18264,1.00248
1.25457,1.20501,0.354778,0.807404,-0.385531,-0.216577,1.16925,0.899375
1.22437,1.3176,0.171167,0.807404,-0.631692,-0.390524,1.1478,0.968111
1.18485,1.3176,0.0619703,0.924275,-0.809236,-0.825392,1.13975,1.00248
1.14531,1.3176,-0.0472276,0.807404,-0.986793,-0.738418,1.13171,1.00248
1.17033,1.20501,-0.0327053,0.632098,-0.692221,0.0443435,1.13975,0.882191
1.22038,1.43019,-0.00366389,0.515227,-0.103065,-0.738418,1.15584,1.01966
1.307,1.3176,0.0568624,0.60288,-0.11114,-0.04263,1.18264,0.950927
1.39361,1.43019,0.117388,0.398356,-0.119202,-0.04263,1.20947,1.01966
1.48022,1.43019,0.177913,0.427573,-0.127277,0.218291,1.23627,1.03685
1.47021,1.54278,0.228222,0.0769604,-0.0546417,-0.129603,1.26307,1.22587
1.4652,1.43019,0.253376,0.33992,-0.0183242,-0.30355,1.27648,1.27742
1.46185,1.54278,0.260288,0.690533,0.139052,-0.651445,1.26979,1.46645
1.45851,1.43019,0.267201,0.515227,0.296428,-0.564471,1.26307,1.39771
1.47107,1.43019,0.271876,0.398356,0.44573,-0.564471,1.28318,1.53518
1.48699,1.3176,0.269639,0.486009,0.437667,-0.477498,1.31,1.518
1.50291,1.43019,0.267402,0.33992,0.429593,-0.477498,1.33681,1.518
1.56779,1.54278,0.210006,0.369138,0.381169,-0.390524,1.37032,1.48363
1.69754,1.65537,0.095213,0.135396,0.284322,0.218291,1.43734,1.24305
0.477638,1.76796,-0.0686359,-0.185999,0.163264,0.392238,1.45075,1.20869
-0.74226,-2.06011,-0.232486,-0.507395,0.0422051,-0.390524,1.46415,1.0884
-1.96217,-1.94752,-0.396335,-0.770354,-0.0788535,-0.738418,1.47756,1.10558
-1.90516,-2.1727,-0.303638,-0.332088,-0.0949906,-0.129603,1.35691,0.916559
-1.87666,-1.94752,-0.257288,-0.215217,-0.103065,0.131317,1.29659,0.847823
-1.86682,-1.83493,-0.237994,-0.244435,-0.0465671,0.479211,1.25638,0.744719
-1.85698,-1.83493,-0.218699,-0.536612,0.0099188,0.740132,1.21616,0.727535
-1.79937,-1.94752,-0.189388,-0.682701,0.102734,1.08803,1.13573,0.590064
-1.75159,-1.72234,-0.179372,-0.741137,0.139052,1.175,1.09552,0.521328
-1.70381,-1.72234,-0.169357,-0.799572,0.17537,0.914079,1.0553,0.590064
-1.68882,-1.72234,-0.249552,-0.56583,0.0664168,0.305264,1.0553,0.813455
-1.65884,-1.72234,-0.409941,-0.448959,-0.151489,-0.564471,1.0553,1.12277
-1.7209,-1.72234,-0.472954,-0.332088,-0.325002,-1.26026,1.12904,1.34616
-1.78297,-1.60975,-0.535969,-0.361306,-0.498527,-1.60815,1.20275,1.50081
-1.84503,-1.60975,-0.598983,-0.448959,-0.672041,-2.12999,1.27648,1.6211
-1.92193,-1.60975,-0.561221,-0.244435,-0.663966,-2.21697,1.39713,1.67265
-1.96038,-1.60975,-0.542339,-0.215217,-0.659935,-2.04302,1.45745,1.65547
-1.89585,-1.60975,-0.53472,-0.244435,-0.563088,-1.26026,1.47086,1.34616
-1.83132,-1.49716,-0.527101,-0.507395,-0.466241,-1.34723,1.48425,1.39771
-1.6966,-1.49716,-0.582973,-1.09175,-0.325002,-0.129603,1.44404,0.813455
-1.62642,-1.49716,-0.646467,-1.12097,-0.280622,0.131317,1.39043,0.641616
-1.55624,-1.60975,-0.709959,-1.1794,-0.23623,0.566185,1.33681,0.555696
-1.58455,-1.72234,-0.783879,-1.1794,-0.0183242,0.740132,1.29659,0.469776
-1.64117,-1.72234,-0.931723,-1.1794,0.417487,1.08803,1.21616,0.538512
-1.68804,-1.72234,-0.858567,-1.26706,0.490122,1.26197,1.19605,0.48696
-1.73491,-1.83493,-0.785413,-1.29627,0.562757,1.34895,1.17595,0.607248
-1.78177,-1.83493,-0.712259,-1.32549,0.635392,1.43592,1.15584,0.538512
-1.78951,-2.06011,-0.643348,-0.974879,0.667678,1.34895,1.16925,0.727535
-1.79338,-1.83493,-0.60889,-0.624266,0.683816,1.43592,1.17595,0.57288
-1.82294,-1.60975,-0.60599,-0.653483,0.607149,1.43592,1.19605,0.555696
-1.8525,-1.60975,-0.60309,-0.682701,0.530471,1.34895,1.21616,0.744719
-1.94643,-2.06011,-0.532672,-0.419741,0.348883,-0.04263,1.2899,1.31179
-2.0108,-2.06011,-0.465152,-0.332088,0.243973,-0.216577,1.3435,1.46645
-2.07517,-2.06011,-0.397635,-0.390524,0.139052,-0.738418,1.39713,1.60392
-2.11131,-2.1727,-0.331702,-0.361306,0.118872,-1.34723,1.43065,1.82731
-2.18357,-2.06011,-0.199839,-0.507395,0.0785227,-1.52118,1.49766,1.89605
-2.16522,-2.1727,-0.217655,-0.390524,0.163264,-0.651445,1.50436,1.67265
-2.14687,1.76796,-0.235474,-0.244435,0.248005,-0.30355,1.51108,1.48363
-2.12852,1.76796,-0.253292,-0.273653,0.332746,0.392238,1.51777,1.31179
-1.96227,-2.06011,-0.487624,-0.770354,0.373095,0.218291,1.49097,1.13995
-1.87915,-1.94752,-0.604791,-0.653483,0.393275,0.218291,1.47756,1.00248
-1.90381,-1.94752,-0.726227,-0.945661,0.783362,0.566185,1.12347,0.779087
-1.92848,-1.72234,-0.847664,-1.23784,1.17346,1.00105,0.769378,0.607248
-1.87789,-2.06011,-0.886936,-0.916443,1.80567,1.08803,0.395182,0.727535
-1.80263,-1.94752,-0.804771,-0.887225,2.04778,1.08803,0.375074,0.710351
-1.72737,-1.72234,-0.722606,-0.770354,2.2899,1.43592,0.354967,0.641616
-1.84026,-1.83493,-0.740866,-0.974879,2.2899,1.43592,0.354967,0.641616
-2.06604,-2.06011,-0.777383,-0.82879,2.2899,1.43592,0.354967,0.641616
-2.06604,-2.06011,-0.658701,-0.945661,1.03897,1.00105,0.649881,0.882191
-2.06604,-2.1727,-0.540017,-0.56583,-0.211982,-0.216577,0.944774,1.12277
-2.06604,-2.06011,-0.421336,-0.448959,-1.46292,-1.26026,1.23969,1.39771
-1.99078,-2.06011,-0.293523,-0.156782,-2.02786,-1.08631,1.62842,1.67265
-1.95315,-1.94752,-0.229618,-0.244435,-2.31033,-1.86907,1.8228,1.89605
-1.91552,-1.94752,-0.238747,-0.185999,-2.43138,-2.04302,1.84291,1.91323
-1.87789,-1.83493,-0.247878,-0.273653,-2.55244,-2.39091,1.86301,1.99915
-1.84026,-1.83493,-0.3483,-0.0691283,-1.9068,-1.60815,1.60831,1.75857
-1.84026,-1.72234,-0.439596,-0.390524,-1.14009,-1.60815,1.33353,1.55237
-1.84026,-1.83493,-0.530889,-0.56583,-0.373389,-0.477498,1.05872,1.24305
-1.84026,-1.72234,-0.576537,-0.536612,0.110845,-0.04263,0.911275,1.12277
-1.84026,-1.83493,-0.66783,-0.711919,1.07931,0.566185,0.616362,0.865007
-1.82691,-1.83493,-0.512109,-0.536612,0.874846,0.740132,0.843112,0.779087
-1.81357,-1.94752,-0.356387,-0.448959,0.670378,0.827105,1.06984,0.796271
-1.80022,-1.83493,-0.200667,-0.887225,0.46591,1.175,1.29659,0.693168
-1.86657,-1.83493,-0.229397,-0.507395,0.61118,1.175,1.22957,0.779087
-1.89974,-1.94752,-0.243763,-0.419741,0.683816,1.08803,1.19605,0.847823
-1.92137,-1.94752,-0.227175,-0.448959,0.708027,1.00105,1.18264,0.882191
-1.94301,-1.94752,-0.210589,-0.273653,0.732239,0.914079,1.16925,0.882191
-1.97895,-2.1727,-0.264188,-0.185999,0.7968,1.08803,1.16925,0.830639
-1.99326,-2.06011,-0.334376,-0.185999,0.83716,1.08803,1.18264,0.882191
-2.00757,-1.94752,-0.404562,-0.507395,0.877509,0.914079,1.19605,1.03685
-1.99222,-1.83493,-0.428429,-0.624266,0.929964,0.827105,1.24297,1.12277
-1.96151,-1.60975,-0.476164,-0.711919,1.03489,0.914079,1.33681,1.27742
-1.8731,-1.49716,-0.443394,-0.332088,0.954176,0.566185,1.40382,1.43208
-1.7847,-1.49716,-0.410624,-0.127564,0.873478,0.740132,1.47086,1.36334
-1.69629,-1.38456,-0.377855,-0.507395,0.792768,1.00105,1.53788,1.27742
-1.39315,-1.49716,-0.368929,-0.215217,0.857329,0.740132,1.55129,1.27742
-1.24158,-1.49716,-0.364467,-0.361306,0.889615,0.827105,1.55799,1.22587
-1.19896,-1.49716,-0.347889,-0.595048,1.02681,0.914079,1.47756,1.12277
-1.15634,-1.38456,-0.331308,-0.448959,1.16402,1.00105,1.39713,1.17432
-1.24158,-1.38456,-0.300348,-0.361306,1.43438,1.175,1.31,1.13995
-1.36946,-1.38456,-0.285967,-0.215217,1.56754,1.08803,1.30329,1.13995
-1.49734,-1.38456,-0.271584,-0.127564,1.70071,1.175,1.29659,1.07121
-1.41058,-1.38456,-0.268071,0.106178,1.6321,1.175,1.29659,1.01966
-1.23705,-1.49716,-0.261044,-0.30287,1.49491,1.26197,1.29659,1.03685
-1.20346,-1.38456,-0.377309,-0.448959,1.47473,1.175,1.28318,1.0884
-1.16986,-1.38456,-0.493575,-0.390524,1.45456,1.175,1.26979,1.03685
-1.13627,-1.27197,-0.609842,-0.507395,1.43438,1.175,1.25638,1.0884
-1.09677,-1.27197,-0.746919,-0.215217,1.33753,0.653158,1.24297,1.34616
-1.07703,-1.27197,-0.815458,-0.127564,1.28911,0.392238,1.23627,1.46645
-1.10338,-1.15938,-0.93062,-0.0691283,1.20437,0.131317,1.31,1.55237
-1.12973,-1.27197,-1.04578,0.0185249,1.11963,-0.216577,1.38372,1.74139
-1.19454,-1.27197,-1.15026,-0.0691283,0.708027,-0.825392,1.5714,2.06789
-1.233,-1.27197,-1.13956,0.0185249,0.381169,-0.738418,1.68533,2.18817
-1.27145,-1.38456,-1.12887,0.135396,0.054311,-0.477498,1.79927,2.03352
-1.28684,-1.38456,-0.787128,0.193831,0.106766,-0.216577,1.77917,1.87886
-1.31762,-1.38456,-0.103638,-0.0691283,0.211687,0.566185,1.73895,1.32897
-1.30609,-1.38456,0.0166373,-0.0983461,0.389244,0.827105,1.65183,1.1915
-1.29456,-1.27197,0.13691,-0.215217,0.566788,0.914079,1.56468,1.10558
-1.28303,-1.27197,0.257184,-0.244435,0.744345,0.914079,1.47756,1.13995
-1.22728,-1.27197,0.0468164,-0.0691283,0.881541,0.914079,1.42393,1.10558
-1.1994,-1.27197,-0.0583657,-0.244435,0.950144,1.08803,1.39713,1.05403
-1.16887,-1.27197,-0.0728783,-0.332088,0.853298,1.08803,1.36361,1.01966
-1.13833,-1.27197,-0.0873886,-0.30287,0.756451,1.08803,1.33011,1.00248
-1.12658,-1.27197,-0.0887827,-0.419741,0.599075,1.08803,1.26979,0.950927
-1.14536,-1.27197,-0.0756637,-0.478177,0.538545,1.08803,1.24297,0.899375
-1.16415,-1.27197,-0.0625441,-0.390524,0.478016,1.08803,1.21616,0.950927
-1.17293,-1.27197,-0.10951,-0.419741,0.44573,0.740132,1.26307,1.13995
-1.1905,-1.27197,-0.203442,-0.0691283,0.381169,-0.216577,1.35691,1.6211
-1.22062,-1.27197,-0.25266,-0.0983461,0.219762,-0.651445,1.47756,1.84449
-1.25074,-1.27197,-0.301877,0.135396,0.0583422,-1.26026,1.5982,2.08507
-1.28087,-1.27197,-0.351093,0.398356,-0.103065,-1.34723,1.71884,2.17099
-1.26712,-1.38456,-0.299201,0.223049,-0.304834,-0.999339,1.81269,2.10225
-1.26025,-1.38456,-0.273256,0.33992,-0.405712,-0.651445,1.8596,1.9476
-1.26444,-1.38456,-0.228386,0.252267,-0.187806,-0.30355,1.81938,1.82731
-1.26862,-1.38456,-0.183516,-0.127564,0.0300993,0.131317,1.77917,1.56955
-1.2457,-1.38456,-0.0796542,-0.215217,0.461879,0.218291,1.65183,1.31179
-1.21859,-1.27197,-0.0206627,-0.215217,0.675741,0.218291,1.56468,1.26024
-1.19148,-1.27197,0.038329,-0.332088,0.889615,0.218291,1.47756,1.22587
-1.18482,-1.15938,0.0337084,-0.215217,0.885584,0.305264,1.48425,1.15713
-1.17149,-1.15938,0.0244649,-0.127564,0.877509,0.218291,1.49766,0.985295
-1.14693,-1.15938,0.032276,-0.127564,0.756451,0.305264,1.44404,0.899375
-1.12238,-1.15938,0.0400844,-0.185999,0.635392,0.392238,1.39043,0.865007
-1.09782,-1.15938,0.047896,-0.273653,0.514334,0.479211,1.33681,0.847823
-1.12974,-1.15938,0.0692747,-0.536612,0.3852,0.740132,1.25638,0.710351
-1.14571,-1.27197,0.0799659,-0.536612,0.32064,0.827105,1.21616,0.761903
-1.16702,-1.27197,0.030126,-0.419741,0.243973,0.392238,1.26979,0.985295
-1.18833,-1.15938,-0.0197178,-0.215217,0.167295,-0.129603,1.32339,1.26024
-1.22949,-1.27197,-0.0960132,0.0477427,-0.0506105,-1.26026,1.49097,1.82731
-1.24935,-1.27197,-0.122467,0.252267,-0.191837,-1.95605,1.6049,2.06789
-1.26921,-1.15938,-0.148921,0.252267,-0.333076,-2.65184,1.71884,2.17099
-1.28714,-1.15938,-0.153821,0.427573,-0.425892,-2.91276,1.75906,2.20536
-1.32298,-1.38456,-0.163626,0.398356,-0.611511,-1.86907,1.83949,1.9476
-1.34858,-1.38456,-0.105476,0.310702,-0.349214,-1.60815,1.77917,1.63829
-1.37418,-1.38456,-0.0473279,0.106178,-0.0869281,-0.999339,1.71884,1.36334
-1.39977,-1.38456,0.0108231,0.135396,0.17537,-0.564471,1.65852,1.1915
-1.35133,-1.38456,0.0463261,-0.0983461,0.433624,0.218291,1.49766,1.07121
-1.32711,-1.38456,0.0640794,-0.215217,0.562757,0.566185,1.41724,1.07121
-1.30082,-1.38456,0.0544878,-0.478177,0.627318,0.740132,1.4025,1.03685
-1.27452,-1.38456,0.0448965,-0.595048,0.69189,0.914079,1.38774,0.950927
-1.23733,-1.38456,-0.0864711,-0.595048,0.825055,1.08803,1.32742,0.899375
-1.22645,-1.27197,-0.208245,-0.624266,0.893646,1.08803,1.28185,0.865007
-1.21556,-1.27197,-0.33002,-0.624266,0.96225,1.08803,1.23627,0.847823
-1.20781,-1.27197,-0.257541,-0.595048,0.94207,1.175,1.21148,0.830639
-1.19229,-1.27197,-0.11258,-0.595048,0.901721,1.08803,1.16187,0.830639
-1.17157,-1.27197,-0.126871,-0.390524,0.675741,0.566185,1.21349,1.01966
-1.15084,-1.27197,-0.141165,-0.30287,0.449773,0.0443435,1.26508,1.22587
-1.13011,-1.27197,-0.155458,-0.419741,0.223793,-0.390524,1.3167,1.56955
-1.18255,-1.15938,-0.367773,-0.185999,-0.220093,-1.52118,1.5419,1.93041
-1.20877,-1.15938,-0.473932,0.0477427,-0.442029,-2.12999,1.6545,2.08507
-1.22922,-1.15938,-0.482738,-0.0106928,-0.603437,-2.47789,1.70678,2.20536
-1.24968,-1.15938,-0.49154,-0.215217,-0.764856,-2.30394,1.75906,2.23972
-1.27732,-1.27197,-0.467419,-0.419741,-0.736601,-1.60815,1.76644,2.01633
-1.28451,-1.38456,-0.434496,-0.332088,-0.546951,-0.477498,1.72152,1.67265
-1.2917,-1.38456,-0.401571,-0.448959,-0.357288,0.0443435,1.67662,1.32897
-1.29224,-1.38456,-0.412572,-0.56583,-0.167626,0.392238,1.59886,1.13995
-1.29333,-1.27197,-0.434574,-0.741137,0.211687,0.914079,1.44337,0.968111
-1.26057,-1.15938,-0.444665,-0.741137,0.457836,1.00105,1.42461,0.882191
-1.22781,-1.27197,-0.454755,-0.653483,0.703996,1.08803,1.40583,0.830639
-1.19504,-1.27197,-0.464846,-0.711919,0.950144,1.08803,1.38707,0.779087
-1.19086,-1.27197,-0.505478,-0.916443,0.950144,1.175,1.32138,0.607248
-1.18876,-1.27197,-0.525795,-0.974879,0.950144,1.26197,1.28855,0.641616
-1.21341,-1.38456,-0.532428,-0.770354,0.946113,1.34895,1.26307,0.624432
-1.23807,-1.27197,-0.539059,-0.887225,0.94207,1.34895,1.23762,0.57288
-1.26766,-1.38456,-0.562938,-0.916443,0.83716,1.26197,1.24833,0.882191
-1.27259,-1.27197,-0.580188,-0.741137,0.73627,0.653158,1.28453,1.26024
-1.27753,-1.38456,-0.597437,-0.595048,0.635392,-0.129603,1.32072,1.55237
-1.31766,-1.27197,-0.702733,-0.799572,0.457836,-0.477498,1.42996,1.74139
-1.3979,-1.38456,-0.913328,-0.448959,0.102734,-1.7821,1.64847,2.13662
-1.4621,-1.27197,-0.8781,-0.448959,-0.0425359,-2.12999,1.70543,2.25691
-1.5263,-1.27197,-0.842873,-0.536612,-0.187806,-2.04302,1.76242,2.34283
